NO,cagegory,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
1277,DVD,赤胆情, 1.47 GiB,852 * 480, 1h 31mn,2314 Kbps,无字幕或内嵌字幕,南方娱乐（bbs.nfyl.net).赤胆情.No.Compromise.1988.NFYL.mkv,0,中国电影2_3T
1278,DVD,边缘岁月, 1.35 GiB,852 * 480, 1h 27mn,2199 Kbps,无字幕或内嵌字幕,南方娱乐（bbs.nfyl.net).边缘岁月.The.Killer‘s.Blues.1990.DVD.NFYL.mkv,0,中国电影2_3T
1279,DVD,运财至叻星, 1.37 GiB,816 * 448, 1h 35mn,2056 Kbps,无字幕或内嵌字幕,[运财至叻星].Fortune.Most.Talented.Star.1996.DVDRiP.X264.AC3.iNT-KaKa.mkv,0,中国电影2_3T
1280,DVD,重案实录O记, 2.10 GiB,1024 * 548, 1h 27mn,3423 Kbps,无字幕或内嵌字幕,Organized.Crime.And.Triad.Bureau.1994.DVDRip.X264.2AAC-Jackie.mkv,0,中国电影2_3T
1281,DVD,金牌师姐, 1.37 GiB,1920 * 1080, 1h 24mn,2329 Kbps,无字幕或内嵌字幕,南方娱乐 (bbs.nfyl.net).金牌师姐.Jin.pai.shi.jie.1990.HK.DVDRip.X264.2AC3-NFYL .mkv,0,中国电影2_3T
1282,DVD,金钱帝国, 2.05 GiB,880 * 368, 1h 52mn,2609 Kbps,无字幕或内嵌字幕,南方娱乐(bbs.nfyl.net).金钱帝国.I.Corrupt.All.Cops.2009.DVDRiP.x264.DTS-NFYL.mkv,0,中国电影2_3T
1283,DVD,铁三角, 1.46 GiB,712 * 364, 1h 32mn,2244 Kbps,外挂中文,triangle.2007.dvdrip.x264.ac3.6ch-[gx].mkv,0,中国电影2_3T
1284,DVD,铁汉柔情, 1.36 GiB,720 * 304, 1h 34mn,2056 Kbps,无字幕或内嵌字幕,The.Young.Dragons.1974.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
1285,DVD,阴尸路, 1.44 GiB,720 * 416, 1h 27mn,2344 Kbps,无字幕或内嵌字幕,[阴尸路(国粤双语)].Ghost.Meets.You.1993.DVDrip.x264.AC3.2Audios-CMCT.mkv,0,中国电影2_3T
1286,DVD,霍元甲, 1.37 GiB,700 * 576, 1h 28mn,2202 Kbps,无字幕或内嵌字幕,霍元甲.Legend.of.a.Fighter.1982.HK.DVDRip.x264.2Audio.AC3..mkv,0,中国电影2_3T
1287,DVD,非常突然, 1.42 GiB,720 * 304, 1h 30mn,2252 Kbps,外挂中文,(CHINESE).Expect.The.Unexpected.1998.DVDRIP.XVID.AC3-MAJESTiC.avi,0,中国电影2_3T
1288,DVD,鬼马天师, 1.36 GiB,720 * 304, 1h 30mn,2164 Kbps,外挂中文,Drunken.Wutang.1984.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
1289,DVD,鹰爪铁布衫, 3.93 GiB,1280 * 516, 1h 41mn,5571 Kbps,无字幕或内嵌字幕,鹰爪铁布衫 (1)_2.mkv,0,中国电影2_3T
1290,DVD,黄飞鸿之四：王者之风, 1.46 GiB,720 * 304, 1h 37mn,2145 Kbps,外挂中文,once.upon.a.time.in.china.IV.1993.dvdrip.xvid.ac3.2ch-[gx].avi,0,中国电影2_3T
1291,DVD,龙在江湖, 1.42 GiB,704 * 464, 1h 26mn,2344 Kbps,无字幕或内嵌字幕,南方娱乐（bbs.nfyl.net).在江湖].Legacy.Of.Rage.1986.DVDRip.X264-NFYL.mkv,0,中国电影2_3T
1292,电影频道录制版,405谋杀案, 4.02 GiB,720 * 480, 1h 37mn,5924 Kbps,无字幕或内嵌字幕,405谋杀案.1980年.mkv,0,中国电影2_3T
1293,电影频道录制版,731大溃逃, 2.40 GiB,1280 * 696, 1h 27mn,3921 Kbps,无字幕或内嵌字幕,731大溃逃.731.Fled.1993.HDTV.720p.x264.AC3-CMCT.mkv,0,中国电影2_3T
1294,电影频道录制版,东京审判, 3.55 GiB,1280 * 720, 1h 45mn,4829 Kbps,无字幕或内嵌字幕,东京审判.2006.CCTV6.mkv,0,中国电影2_3T
1295,电影频道录制版,东方大魔王, 2.59 GiB,1920 * 1080, 1h 24mn,4401 Kbps,无字幕或内嵌字幕,东方大魔王.1985 长影 CCTV6高清.mkv,0,中国电影2_3T
1296,电影频道录制版,东江特遣队, 1.61 GiB,1280 * 720, 1h 27mn,2621 Kbps,无字幕或内嵌字幕,东江特遣队.2006.CCTV6高清.720p.mkv,0,中国电影2_3T
1297,电影频道录制版,东港谍影, 3.40 GiB,720 * 480, 1h 30mn,5359 Kbps,无字幕或内嵌字幕,东港谍影.（1978年）.mkv,0,中国电影2_3T
1298,电影频道录制版,东瀛游侠, 4.26 GiB,1920 * 1080, 1h 21mn,7501 Kbps,无字幕或内嵌字幕,东瀛游侠.1991.CCTV6HD.1080i.TS,0,中国电影2_3T
1299,电影频道录制版,两宫皇太后, 5.33 GiB,1920 * 1080, 1h 41mn,7520 Kbps,无字幕或内嵌字幕,两宫皇太后.1987.CCTV6HD.1080i.TS,0,中国电影2_3T
1300,电影频道录制版,乱世儿女, 2.76 GiB,1280 * 680, 1h 29mn,4416 Kbps,无字幕或内嵌字幕,乱世儿女.(1990 香港)HDTV 720px264 AC3-CMCT.mkv,0,中国电影2_3T
1301,电影频道录制版,二十五个孩子一个爹, 3.88 GiB,1280 * 720, 1h 26mn,6424 Kbps,无字幕或内嵌字幕,二十五个孩子一个爹.2001.CCTV6.mkv,0,中国电影2_3T
1302,电影频道录制版,二子开店, 4.67 GiB,1280 * 720, 1h 37mn,6843 Kbps,无字幕或内嵌字幕,二子开店. 1987 CCTV6.720p.HDTV.x264 NGB.mkv,0,中国电影2_3T
1303,电影频道录制版,京都球侠, 1.49 GiB,1280 * 720, 1h 44mn,2048 Kbps,无字幕或内嵌字幕,京都球侠.1987.CCTV6.720P.mkv,0,中国电影2_3T
1304,电影频道录制版,代号213, 3.81 GiB,1920 * 1080, 1h 36mn,5660 Kbps,无字幕或内嵌字幕,代号213.CCTV6HD.1984.HDTV.720p.20140630.mkv,0,中国电影2_3T
1305,电影频道录制版,倒蛋部队, 2.63 GiB,1280 * 720, 1h 27mn,4317 Kbps,无字幕或内嵌字幕,倒蛋部队.1990.HDTVRip.720P.x264.ac3-DMWQC.mkv,0,中国电影2_3T
1306,电影频道录制版,八仙的传说, 1.74 GiB,1280 * 720, 1h 39mn,2503 Kbps,无字幕或内嵌字幕,八仙的传说.1985.CCTV6高清.720p.mkv,0,中国电影2_3T
1307,电影频道录制版,八喜临门, 4.38 GiB,1920 * 1080, 1h 19mn,7832 Kbps,无字幕或内嵌字幕,八喜临门.GDTV.My.Family.1986.1080i.H264.HDTV-NGB.ts,0,中国电影2_3T
1308,电影频道录制版,关东大侠, 4.37 GiB,1280 * 720, 1h 38mn,6361 Kbps,无字幕或内嵌字幕,关东大侠.1987 CCTV6.720p.HDTV.x264 NGB.mkv,0,中国电影2_3T
1309,电影频道录制版,冰城擒魔, 1.28 GiB,1280 * 720, 1h 22mn,2207 Kbps,无字幕或内嵌字幕,冰城擒魔.1994.珠影.CCTV6高清 720P.mkv,0,中国电影2_3T
1310,电影频道录制版,冰天侠女, 4.10 GiB,1280 * 720, 1h 31mn,6386 Kbps,无字幕或内嵌字幕,冰天侠女.1971.CCTV6.HDTV.720p.x264-CHDTV.mkv,0,中国电影2_3T
1311,电影频道录制版,冲出亚马逊, 2.05 GiB,1280 * 720, 1h 30mn,3235 Kbps,无字幕或内嵌字幕,冲出亚马逊.Charging.Out.Amazon.2002.HDTV.720p.x264.AC3-CMCT.mkv,0,中国电影2_3T
1312,电影频道录制版,冲天飞豹, 4.13 GiB,1920 * 1080, 1h 26mn,6814 Kbps,无字幕或内嵌字幕,冲天飞豹.1999.CCTV6.ts,0,中国电影2_3T
1313,电影频道录制版,刀剑笑, 3.81 GiB,1920 * 1080, 1h 19mn,6853 Kbps,无字幕或内嵌字幕,刀剑笑.1994 天津 香港 (林青霞刘德华)动作武侠.ts,0,中国电影2_3T
1314,电影频道录制版,刘三姐, 4.39 GiB,1280 * 720, 1h 55mn,5450 Kbps,无字幕或内嵌字幕,刘三姐.1961.CCTV6.mkv,0,中国电影2_3T
1315,电影频道录制版,别拿自己不当干部, 4.37 GiB,1280 * 720, 1h 31mn,6828 Kbps,无字幕或内嵌字幕,别拿自己不当干部.CCTV6.A.Big.Potato.2007.720p.HDTV.x264-NGB.mkv,0,中国电影2_3T
1316,电影频道录制版,南征北战, 4.37 GiB,1280 * 720, 2h 2mn,5124 Kbps,无字幕或内嵌字幕,南征北战.1952.CCTV6.mkv,0,中国电影2_3T
1317,电影频道录制版,南昌起义, 3.25 GiB,1280 * 720, 1h 47mn,4330 Kbps,无字幕或内嵌字幕,南昌起义.（上影1981）CCTV6.HDTV.720P.MKV.AC3-杰夫.mkv,0,中国电影2_3T
1318,电影频道录制版,南线大追歼, 5.72 GiB,1280 * 720, 2h 23mn,5702 Kbps,无字幕或内嵌字幕,南线大追歼.（上下集）.CHC.The.Great.Military.March.Forward：Pursue.And.Wipe.Out.In.The.South.1997.720p.HDTV.x264.AAC.mp4,0,中国电影2_3T
1319,电影频道录制版,古刹钟声, 4.01 GiB,1920 * 1080, 1h 16mn,7529 Kbps,无字幕或内嵌字幕,古刹钟声.1958.CCTV6HD.1080i.NC.ts,0,中国电影2_3T
1320,电影频道录制版,哥俩好, 1.54 GiB,1280 * 720, 1h 18mn,2810 Kbps,无字幕或内嵌字幕,哥俩好.1962.CCTV6.mkv,0,中国电影2_3T
1321,电影频道录制版,啊朋友还钱, 2.76 GiB,1280 * 720, 1h 22mn,4782 Kbps,无字幕或内嵌字幕,啊朋友还钱.CCTV6.Return.The.Money.2013.HDTV.720p.H264.AC3.mkv,0,中国电影2_3T
1322,电影频道录制版,喋血金兰, 4.15 GiB,1920 * 1080, 1h 26mn,6883 Kbps,无字幕或内嵌字幕,喋血金兰.1992 天山(申军谊于慧).ts,0,中国电影2_3T
1323,电影频道录制版,国庆10点钟, 3.43 GiB,1690 * 1080, 1h 32mn,5316 Kbps,无字幕或内嵌字幕,国庆10点钟.1956.长影.CCTV6高清.1080p.mkv,0,中国电影2_3T
1324,电影频道录制版,地下尖兵, 3.67 GiB,1920 * 1080, 1h 33mn,5647 Kbps,无字幕或内嵌字幕,地下尖兵.1959.CCTV6.mkv,0,中国电影2_3T
1325,电影频道录制版,地道战, 5.41 GiB,1670 * 1080, 1h 37mn,7946 Kbps,无字幕或内嵌字幕,地道战.1965.八一 CCTV6HD.1080i.mkv,0,中国电影2_3T
1326,电影频道录制版,地雷战, 3.41 GiB,1280 * 720, 1h 15mn,6449 Kbps,无字幕或内嵌字幕,地雷战.1962.CCTV6.宽屏.mkv,0,中国电影2_3T
1327,电影频道录制版,垂帘听政, 5.74 GiB,1920 * 1080, 1h 49mn,7525 Kbps,无字幕或内嵌字幕,垂帘听政.1983.CCTV6HD.1080i.TS,0,中国电影2_3T
1328,电影频道录制版,复仇的女人, 4.37 GiB,1280 * 720, 1h 36mn,6490 Kbps,无字幕或内嵌字幕,复仇的女人.1992.CCTV6.HDTV.720p.x264.NGB.珠影.mkv,0,中国电影2_3T
1329,电影频道录制版,大喘气, 2.31 GiB,1280 * 720, 1h 25mn,3890 Kbps,无字幕或内嵌字幕,大喘气.1988.CCTV6.HDTV.720p.X264.AC3 WolfMan SHD.mkv,0,中国电影2_3T
1330,电影频道录制版,大捷, 4.91 GiB,1920 * 1080, 1h 42mn,6877 Kbps,无字幕或内嵌字幕,大捷.上影1995.CCTV6.ts,0,中国电影2_3T
1331,电影频道录制版,大撒把, 4.35 GiB,1280 * 720, 1h 30mn,6897 Kbps,无字幕或内嵌字幕,大撒把.1992.HDTV.720P.H264.AC3.北影.mkv,0,中国电影2_3T
1332,电影频道录制版,大明劫, 2.80 GiB,1280 * 720, 1h 48mn,3692 Kbps,无字幕或内嵌字幕,大明劫.Fall.of.Ming.2013.HDTV.720p.x264.AC3-CnSCG.mkv,0,中国电影2_3T
1333,电影频道录制版,大漠恩仇, 4.21 GiB,1920 * 1080, 1h 27mn,6918 Kbps,无字幕或内嵌字幕,大漠恩仇.1992青影.CCTV6.ts,0,中国电影2_3T
1334,电影频道录制版,大漠紫禁令, 4.37 GiB,1848 * 1080, 1h 38mn,6389 Kbps,无字幕或内嵌字幕,大漠紫禁令.1986.CCTV6.mkv,0,中国电影2_3T
1335,电影频道录制版,大转折上集_鏖战鲁西南, 4.37 GiB,1280 * 720, 1h 27mn,7154 Kbps,无字幕或内嵌字幕,大转折上集_鏖战鲁西南.CCTV6.mkv,0,中国电影2_3T
1336,电影频道录制版,大转折下集_挺进大别山, 5.36 GiB,1280 * 720, 1h 59mn,6446 Kbps,无字幕或内嵌字幕,大转折下集_挺进大别山.CCTV6.mkv,0,中国电影2_3T
1337,电影频道录制版,大进军4大战宁沪杭, 6.58 GiB,1920 * 1040, 1h 51mn,8461 Kbps,无字幕或内嵌字幕,大进军4大战宁沪杭.1080p.mkv,0,中国电影2_3T
1338,电影频道录制版,好事多磨, 1.54 GiB,720 * 540, 1h 42mn,2163 Kbps,无字幕或内嵌字幕,好事多磨.1980.CCTV6.mkv,0,中国电影2_3T
1339,电影频道录制版,峨眉飞盗, 4.36 GiB,1280 * 720, 1h 22mn,7562 Kbps,无字幕或内嵌字幕,峨眉飞盗.HDTV.720P.H264.AC3-C283.mkv,0,中国电影2_3T
1340,电影频道录制版,巴士奇遇结良缘, 3.61 GiB,1280 * 624, 1h 20mn,6452 Kbps,无字幕或内嵌字幕,巴士奇遇结良缘.Romance on the Bus.1978.HDTV.720p.x264.ac3.jyt.mkv,0,中国电影2_3T
1341,电影频道录制版,庐山恋, 4.37 GiB,1024 * 500, 1h 22mn,7635 Kbps,无字幕或内嵌字幕,庐山恋.1980.CCTV6.mkv,0,中国电影2_3T
1342,电影频道录制版,感情生活, 2.40 GiB,1280 * 720, 1h 26mn,3957 Kbps,无字幕或内嵌字幕,感情生活.2010.HDTV.720p.x264.AC3-CMCT.mkv,0,中国电影2_3T
1343,电影频道录制版,戒烟不戒酒, 3.24 GiB,1280 * 720, 1h 25mn,5450 Kbps,无字幕或内嵌字幕,戒烟不戒酒.2011.CCTV6.mkv,0,中国电影2_3T
1344,电影频道录制版,戴手铐的旅客, 4.37 GiB,1280 * 720, 1h 41mn,6153 Kbps,无字幕或内嵌字幕,戴手铐的旅客.1980.CCTV6.720P.HDTV.H264.AC3.北影.mkv,0,中国电影2_3T
1345,电影频道录制版,捕狼人生, 2.54 GiB,1280 * 720, 1h 23mn,4338 Kbps,无字幕或内嵌字幕,捕狼人生.上影1996.CCTV6.HDTV.720P.AC3-杰夫.mkv,0,中国电影2_3T
1346,电影频道录制版,敏感事件, 4.37 GiB,1280 * 688, 1h 27mn,7186 Kbps,无字幕或内嵌字幕,敏感事件.CCTV6.Case.Sensitive.2011.HDTV.720p.x264-NGB.mkv,0,中国电影2_3T
1347,电影频道录制版,斗牛, 2.60 GiB,1280 * 720, 1h 44mn,3562 Kbps,无字幕或内嵌字幕,斗牛.Cow.2009.HDTV.720p.x264.AC3-CnSCG.mkv,0,中国电影2_3T
1348,电影频道录制版,断刀客, 4.67 GiB,1920 * 1080, 1h 37mn,6870 Kbps,无字幕或内嵌字幕,断刀客.1995 天山 香港 (赵文卓熊欣欣)武侠动作.ts,0,中国电影2_3T
1349,电影频道录制版,断喉剑, 3.01 GiB,1250 * 720, 1h 39mn,4315 Kbps,无字幕或内嵌字幕,断喉剑.1988.HDTVRip.720P.x264.ac3.mkv,0,中国电影2_3T
1350,电影频道录制版,暖春, 3.15 GiB,1280 * 720, 1h 22mn,5450 Kbps,无字幕或内嵌字幕,暖春.2003.720p.HDTV.x264-CMCTV.mkv,0,中国电影2_3T
1351,电影频道录制版,暴风骤雨, 5.70 GiB,1920 * 1080, 1h 47mn,7580 Kbps,无字幕或内嵌字幕,暴风骤雨.1961.CCTV6HDTV.1080i.ts,0,中国电影2_3T
1352,电影频道录制版,曹操, 2.71 GiB,1280 * 706, 1h 30mn,4310 Kbps,无字幕或内嵌字幕,曹操.1996.CCTV6.mkv,0,中国电影2_3T
1353,电影频道录制版,木棉袈裟, 4.52 GiB,1920 * 1080, 1h 29mn,7220 Kbps,无字幕或内嵌字幕,木棉袈裟.1984.CCTV6.mp4,0,中国电影2_3T
1354,电影频道录制版,本命年, 3.26 GiB,1280 * 720, 1h 37mn,4767 Kbps,无字幕或内嵌字幕,本命年.cctv6.720P.mkv,0,中国电影2_3T
1355,电影频道录制版,李双双, 4.37 GiB,1760 * 1080, 1h 35mn,6568 Kbps,无字幕或内嵌字幕,李双双.1962.mkv,0,中国电影2_3T
1356,电影频道录制版,李时珍, 2.73 GiB,1152 * 720, 1h 42mn,3825 Kbps,无字幕或内嵌字幕,李时珍.1956.720.mkv,0,中国电影2_3T
1357,电影频道录制版,杜十娘, 6.63 GiB,1920 * 1080, 2h 5mn,7544 Kbps,无字幕或内嵌字幕,杜十娘.1981.ts,0,中国电影2_3T
1358,电影频道录制版,横空出世, 5.18 GiB,1912 * 1072, 1h 48mn,6839 Kbps,无字幕或内嵌字幕,横空出世.CCTV6HD.Roaring.Across.The.Horizon.1999.HDTV.1080p.H264.AC3.mkv,0,中国电影2_3T
1359,电影频道录制版,江湖八面风, 4.09 GiB,1920 * 1080, 1h 26mn,6784 Kbps,无字幕或内嵌字幕,江湖八面风.1991 青影 CCTV6高清版.ts,0,中国电影2_3T
1360,电影频道录制版,没事偷着乐, 2.05 GiB,1280 * 720, 1h 45mn,2775 Kbps,无字幕或内嵌字幕,没事偷着乐.mkv,0,中国电影2_3T
1361,电影频道录制版,洪福齐天, 4.92 GiB,1920 * 1080, 1h 29mn,7885 Kbps,无字幕或内嵌字幕,洪福齐天.1991 香港 东方电影频道高清.mkv,0,中国电影2_3T
1362,电影频道录制版,浮城谜事, 3.46 GiB,1280 * 720, 1h 37mn,5066 Kbps,无字幕或内嵌字幕,浮城谜事.Mystery.2012.720p.HDTV.x264.AC3-xiabd.mkv,0,中国电影2_3T
1363,电影频道录制版,海鸥飞处, 5.34 GiB,1920 * 1088, 1h 41mn,7554 Kbps,无字幕或内嵌字幕,海鸥飞处.1974.CCTV6HD.1080i.CN.ts,0,中国电影2_3T
1364,电影频道录制版,混在北京, 4.37 GiB,1280 * 720, 1h 38mn,6359 Kbps,无字幕或内嵌字幕,混在北京.【1995】CCTV6.720p.HDTV.x264-NGB.mkv,0,中国电影2_3T
1365,电影频道录制版,渡江侦察记, 4.37 GiB,960 * 720, 1h 44mn,5968 Kbps,无字幕或内嵌字幕,渡江侦察记.Reconnaissance Across The Yangtze.1954.HDTV.720p.XviD.mp3.jyt.avi,0,中国电影2_3T
1366,电影频道录制版,滴水观音, 3.64 GiB,720 * 480, 1h 35mn,5446 Kbps,无字幕或内嵌字幕,滴水观音.1984年.彩色.mkv,0,中国电影2_3T
1367,电影频道录制版,灵异异灵, 2.77 GiB,1280 * 720, 1h 36mn,4113 Kbps,无字幕或内嵌字幕,灵异异灵.1080P.星卫HDTVRIP.国语中字.mkv,0,中国电影2_3T
1368,电影频道录制版,烈火金刚, 7.67 GiB,1280 * 720, 2h 50mn,6450 Kbps,无字幕或内嵌字幕,烈火金刚.Steel.Meets.Fire.1991.HDTV.720p.x264-CHDTV.mkv,0,中国电影2_3T
1369,电影频道录制版,爱君如梦, 3.66 GiB,1280 * 720, 1h 34mn,5558 Kbps,无字幕或内嵌字幕,爱君如梦.ts,0,中国电影2_3T
1370,电影频道录制版,爱情麻辣烫, 1.94 GiB,1280 * 720, 1h 45mn,2645 Kbps,无字幕或内嵌字幕,爱情麻辣烫.Spicy.Love.Soup.1997.720p.HDTV.x264.AC3-CMCT.mkv,0,中国电影2_3T
1371,电影频道录制版,爱有来生, 1.80 GiB,1280 * 548, 1h 31mn,2796 Kbps,无字幕或内嵌字幕,爱有来生.Eternal Beloved 2009 720p.HDTV.x264-CnSCG.mkv,0,中国电影2_3T
1372,电影频道录制版,父子老爷车, 4.63 GiB,1280 * 720, 1h 23mn,7896 Kbps,无字幕或内嵌字幕,父子老爷车.1990 CCTV6.720p.HDTV.x264 NGB 4.6G .mkv,0,中国电影2_3T
1373,电影频道录制版,狼烟, 2.53 GiB,1280 * 710, 1h 23mn,4344 Kbps,无字幕或内嵌字幕,狼烟.1990.HDTVR ip.720P.x264.ac3.mkv,0,中国电影2_3T
1374,电影频道录制版,狼牙山五壮士, 2.44 GiB,1280 * 720, 1h 20mn,4330 Kbps,无字幕或内嵌字幕,狼牙山五壮士.（八一1958）CCTV6.HDTV.720P.AC3.mkv,0,中国电影2_3T
1375,电影频道录制版,猎字99号, 2.05 GiB,1088 * 480, 1h 46mn,2746 Kbps,无字幕或内嵌字幕,猎字99号.【1978】CCTV6.mkv,0,中国电影2_3T
1376,电影频道录制版,甲午大海战, 4.37 GiB,1280 * 544, 1h 57mn,5305 Kbps,无字幕或内嵌字幕,甲午大海战.2012.HDTV.720p.x264.AC3-HD.mkv,0,中国电影2_3T
1377,电影频道录制版,男妇女主任, 1.40 GiB,1280 * 694, 1h 26mn,2331 Kbps,无字幕或内嵌字幕,男妇女主任.CCTV6.Nan.Fu.Nv.Zhu.Ren.1998.HDTV.iPad.720p.AAC.x264-CHDPAD.mp4,0,中国电影2_3T
1378,电影频道录制版,白莲花, 4.37 GiB,1280 * 720, 1h 41mn,6158 Kbps,无字幕或内嵌字幕,白莲花.1980.CCTV6.HDTV.720P.H264.AC3.mkv,0,中国电影2_3T
1379,电影频道录制版,盗马贼, 3.92 GiB,1920 * 1080, 1h 21mn,6854 Kbps,无字幕或内嵌字幕,盗马贼.1988.CCTV6.ts,0,中国电影2_3T
1380,电影频道录制版,离婚了就别再来找我, 4.37 GiB,1280 * 720, 1h 33mn,6660 Kbps,无字幕或内嵌字幕,离婚了就别再来找我.1996.CCTV6.mkv,0,中国电影2_3T
1381,电影频道录制版,秘密, 3.25 GiB,1280 * 704, 1h 34mn,4947 Kbps,无字幕或内嵌字幕,秘密.CHC.Mystery.2005.HDTV.720p.x264-CHDTV.mkv,0,中国电影2_3T
1382,电影频道录制版,秘密大追杀, 2.71 GiB,1280 * 708, 1h 29mn,4332 Kbps,无字幕或内嵌字幕,秘密大追杀.1995.CCTV6.mkv,0,中国电影2_3T
1383,电影频道录制版,第一书记, 3.90 GiB,1280 * 720, 1h 52mn,4949 Kbps,无字幕或内嵌字幕,第一书记.2010.CCTV6.mkv,0,中国电影2_3T
1384,电影频道录制版,红杏劫, 3.22 GiB,1920 * 1080, 1h 27mn,5243 Kbps,无字幕或内嵌字幕,红杏劫.無綫電影.mkv,0,中国电影2_3T
1385,电影频道录制版,红樱桃, 3.06 GiB,1280 * 720, 1h 51mn,3924 Kbps,无字幕或内嵌字幕,红樱桃.1995.HDTVRip.720P.x264.ac3.mkv,0,中国电影2_3T
1386,电影频道录制版,红河谷, 4.35 GiB,1280 * 692, 1h 44mn,5988 Kbps,无字幕或内嵌字幕,红河谷.CCTV6.Grief.Over.The.Yellow.1999.720p.HDTV.x264-NGB.mkv,0,中国电影2_3T
1387,电影频道录制版,绝境逢生, 4.81 GiB,1920 * 1080, 1h 40mn,6888 Kbps,无字幕或内嵌字幕,绝境逢生.(潘长江魏宗万) 1994.ts,0,中国电影2_3T
1388,电影频道录制版,美丽的大脚, 4.37 GiB,1280 * 720, 1h 37mn,6388 Kbps,无字幕或内嵌字幕,美丽的大脚.CCTV6.Pretty.Big.Feet.2002.720p.HDTV.x264-NGB.mkv,0,中国电影2_3T
1389,电影频道录制版,翠岗红旗, 1.84 GiB,1160 * 720, 1h 36mn,2747 Kbps,无字幕或内嵌字幕,翠岗红旗.CCTV6 HDTV 720P.mkv,0,中国电影2_3T
1390,电影频道录制版,翻身, 4.36 GiB,1280 * 688, 1h 30mn,6868 Kbps,无字幕或内嵌字幕,翻身.CCTV6.Turn.Over.2002.720p.HDTV.x264-NGB.mkv,0,中国电影2_3T
1391,电影频道录制版,老井, 1.56 GiB,1280 * 720, 2h 3mn,1809 Kbps,无字幕或内嵌字幕,老井.1986 西影 CCTV6高清 720P.mkv,0,中国电影2_3T
1392,电影频道录制版,背靠背脸对脸, 6.34 GiB,1280 * 720, 2h 20mn,6449 Kbps,无字幕或内嵌字幕,背靠背脸对脸.1994.CCTV6.HDTV.720p.x264-CHDTV.mkv,0,中国电影2_3T
1393,电影频道录制版,草莽英雄, 2.86 GiB,1250 * 720, 1h 39mn,4123 Kbps,无字幕或内嵌字幕,草莽英雄.1986.CCTV6.mkv,0,中国电影2_3T
1394,电影频道录制版,董存瑞, 2.98 GiB,1280 * 720, 1h 38mn,4332 Kbps,无字幕或内嵌字幕,董存瑞.1955.CCTV6.mkv,0,中国电影2_3T
1395,电影频道录制版,蓝盾保险箱, 3.27 GiB,1694 * 1068, 1h 27mn,5341 Kbps,无字幕或内嵌字幕,蓝盾保险箱.1983 南京 CCTV6高清 1080P.mkv,0,中国电影2_3T
1396,电影频道录制版,被告山杠爷, 3.92 GiB,1920 * 1054, 1h 43mn,5441 Kbps,无字幕或内嵌字幕,被告山杠爷.1994.CCTV6.HDTV.1080P.峨眉.mkv,0,中国电影2_3T
1397,电影频道录制版,警察有约, 4.41 GiB,1280 * 720, 1h 37mn,6450 Kbps,无字幕或内嵌字幕,警察有约.CCTV6.The.Law.Of.Romance.2003.HDTV.720p.x264-CHDTV.mkv,0,中国电影2_3T
1398,电影频道录制版,过年, 4.37 GiB,1280 * 720, 1h 40mn,6213 Kbps,无字幕或内嵌字幕,过年.The Spring Festival.1991.HDTVRip.720p.x264.AC3.jyt.mkv,0,中国电影2_3T
1399,电影频道录制版,过江龙, 2.96 GiB,1280 * 720, 1h 26mn,4880 Kbps,无字幕或内嵌字幕,过江龙.【1970】CCTV6.mp4,0,中国电影2_3T
1400,电影频道录制版,金元大劫案, 2.19 GiB,1280 * 710, 1h 34mn,3313 Kbps,无字幕或内嵌字幕,金元大劫案.1990 上影 CCTV6高清版.mkv,0,中国电影2_3T
1401,电影频道录制版,锦上添花, 2.74 GiB,1920 * 1080, 1h 9mn,5621 Kbps,无字幕或内嵌字幕,锦上添花.mkv,0,中国电影2_3T
1402,电影频道录制版,阿夏河的秘密, 3.15 GiB,720 * 480, 1h 23mn,5383 Kbps,无字幕或内嵌字幕,阿夏河的秘密.(上影1976).mkv,0,中国电影2_3T
1403,电影频道录制版,阿诗玛, 4.37 GiB,1280 * 720, 1h 25mn,7309 Kbps,无字幕或内嵌字幕,阿诗玛.1964 CCTV6HD.mkv,0,中国电影2_3T
1404,电影频道录制版,阿金的故事, 2.62 GiB,1234 * 720, 1h 26mn,4344 Kbps,无字幕或内嵌字幕,阿金的故事.1996.HDTVRip.720P.x264.ac3.mkv,0,中国电影2_3T
1405,电影频道录制版,阿龙浴血记, 2.72 GiB,1218 * 720, 1h 30mn,4312 Kbps,无字幕或内嵌字幕,阿龙浴血记.1986.HDTVRip.720P.x264.ac3.mkv,0,中国电影2_3T
1406,电影频道录制版,雷锋, 3.03 GiB,1280 * 720, 1h 17mn,5625 Kbps,无字幕或内嵌字幕,雷锋.【1964】CCTV6.HDTV.720P.X264.AAC.mp4,0,中国电影2_3T
1407,电影频道录制版,非法持枪者, 3.64 GiB,1920 * 1078, 1h 27mn,5954 Kbps,无字幕或内嵌字幕,非法持枪者.1989 峨影CCTV6高清 1080P.mkv,0,中国电影2_3T
1408,电影频道录制版,革命家庭, 4.98 GiB,1920 * 1080, 1h 34mn,7537 Kbps,无字幕或内嵌字幕,革命家庭.1961.CCTV6HD.1080i.ts,0,中国电影2_3T
